НТД.ID,НТД_1.ID,Дата_регистрации,Корреспондент,Часть_проекта,Ndog,Наименование документа,krat_neim,Obekt,Блок,Стадия_проекта,NAME,Шифр (обозначение документа),Инв_№разраб_пр
13374,13653,10.03.1987,УКС,,,Герметичная часть. Резервные герметичные проходки,,РО,1,П,Чертеж,210006.0442127.40001.000.ТМ02,ГАН-2441/ТМО
13524,13654,10.03.1987,УКС,,,Схема скелетная и монтажная питания пультов ППС-1 на БЩУ,,РО,1,П,Чертеж,,ГАН-2636/ЭТО
13655,13656,10.03.1987,УКС,,,"Пристройка ЭТУ. Газовое пожаротушения. Фрагменты планов на отм. 0,000, 6,600, 13,200, 24,800, 41,600, 12,000",,РО,1,П,Чертеж,,ГАН-2678/ОГС
13657,13658,10.03.1987,УКС,,,Негерметичная часть. Трубопроводы аварийного расхолаживания 1-го контура. Привод дистанционный к клапану регулирующему И68052-250-2Б,,РО,1,П,Чертеж,,ГАН-2642/ТМО
13659,13673,11.03.1987,УКС,,,"Бланки печати турбинного отделения УВС. Комплекс ""Титан-2""",,ТО,1,П,Чертеж,210006.0460433.40001.000.АТ09,14658
13660,13674,16.03.1987,УКС,,,Негерметичная часть. Опоры под электро- и пневмоприводы арматуры,,РО,1,П,Чертеж,,ГАН-2673/ТМО
13661,13675,20.03.1987,УКС,,,Площадки обслуживания арматуры,,ТО,1,П,Чертеж,,ГАН-2697/ТМО
13662,13676,02.03.1987,УКС,,,Технологическая карта на пом. А909. Книга 12/2. Временная вентиляция. Временное электроснабжение,,блок 1,1,П,Карта,029-18-13-ППР.ТК11.ВВ,
13662,13677,02.03.1987,УКС,,,Технологическая карта на пом. А909. Книга 12/2. Временная вентиляция. Временное электроснабжение,,блок 1,1,П,Чертеж,029-18-13-ППР.ТК11.ЭЛ,
13663,13678,01.04.1987,УКС,,,Уравнительный провод СПП,,блок 1,1,П,Чертеж,1330152-01 ЛМЗ510/760,
13664,13679,08.04.1987,УКС,,,Тройник сварной переходный 600х250,,блок 1,1,П,Чертеж,,1356186 ЛМЗ
13665,13680,02.04.1987,УКС,,,Тройник сварной переходный,,блок 1,1,П,Чертеж,,1356187
13666,13681,02.04.1987,УКС,,,Установка дополнительного регулирующего клапана уровня конденсата в конденсаторе при малых расходах среды,,блок 1,1,П,Чертеж,,1355071
13667,13682,02.04.1987,УКС,,,Трубопровода байпаса регулирующего клапана уровня в ПНД2 с установкой пускового регулирующего клапана ДУ 250,,блок 1,1,П,Чертеж,,1356185
13668,13683,06.04.1987,УКС,,,"Негрметичная часть. Установочныйе чертежи оборудования выше отм. 13,200",,РО,1,П,Чертеж,,ГАН-2628/ТМО
13669,13684,09.04.1987,УКС,СО,,Установка воздухосборника и рессиверов азота. Сетчатое ограждение и площадки обслуживания,,РО,1,П,Чертеж,,ГАН-2714/СО
13670,13685,16.04.1987,УКС,,,Схема кабельных соединений СВРК-01-01,,РО,1,П,Чертеж,,ГАН-2723/ОАСУ
13671,13686,13.04.1987,УКС,СО,,"Площадки обслуживания т.а. Опорные м/к под щит-тележку обслуживания КЭН-1ст. типа КСВА-1500. Устройство съемного перекрытия на отм. 11,400",,МЗ,1,П,Чертеж,,ГАН-2704/СО
13672,13687,16.02.1987,УКС,СО,,фундамент под бак отмывочных вод БОУ у машзала главного корпуса,,МЗ,1,П,Чертеж,,ГАН-2713/СО
13688,13700,17.04.1987,УКС,,,Узлы подключения трубопроводов Ду<100. Общее техническое решение,,ТО,1,П,Чертеж,,ГАН-2716/ТМО
13689,13701,21.04.1987,УКС,,,Патрубок для установки локализующих групп системы Т<27,,РО,1,П,Чертеж,,ГАН-2734/ООВ
13690,13702,21.04.1987,УКС,,,Патрубки для установки локализующей арматуры Т<48,,РО,1,П,Чертеж,,ГАН-2732/ООВ
13691,13703,21.04.1987,УКС,,,"Патрубок для установки локализующих групп систем Т<22, Т<42 шлюза",,РО,1,П,Чертеж,,ГАН-2731/ООВ
13692,13704,21.04.1987,УКС,,,"Патрубок для установки локализующих групп систем Т<22, Т<41",,РО,1,П,Чертеж,,ГАН-2730/ООВ
13693,13705,24.04.1987,УКС,,,"Противопожарная автоматика. Соединительные коробки ППА. Пульты пожарной сигнализации ППС-1 І,ІІ,ІІІ. Система безопасности. Схема подключений",,РО,1,П,Чертеж,,ГАН-2707/ОАСУ
13694,13706,28.04.1987,УКС,,,Гидроамортизаторы. Общие данные,,РО,1,П,Чертеж,210006.0472238.40001.000.АТ11,ГАН-2705/АСУ
13695,13707,28.04.1987,УКС,,,Щит дистанционного контроля гидроамортизаторов,,РО,1,П,Чертеж,,ГАН-2711/АСУ
13696,13708,28.04.1987,УКС,,,ДО. Дополнительные задвижки по ПЭМ и циркводе,,МЗ,1,П,Чертеж,,ГАН-2728/АСУ
13697,13709,28.04.1987,УКС,п,,Задание заводу на шкафы отключения вентсистем УКГС АКНП и др. шкаф реле НК-99 3-й системы безопасности. Схема электрическая соединений и подключения,,РО,1,П,Задание заводу на оборудование,197-68п,74496п
13698,13710,28.04.1987,УКС,п,,"Задание заводу на шкафы отключения вентсистем УКТС, АКНП и др. Шкаф реле НК-58 2-й ссистемы безопасности. Схема электрическая соединений и подключений",,РО,1,П,Задание заводу на оборудование,197-65п,74493п
13699,13711,28.04.1987,УКС,п,,"Задание заводу на шкафы отключения вентсистем УКТС, АКНП и др. Шкаф реле НК-92 1-й ссистемы безопасности. Схема электрическая соединений и подключений",,РО,1,П,Чертеж,197-62п,74490п
13712,13726,07.05.1987,УКС,,,Проект №23. Теплоакустическая изоляция турбины К-1000-60/3000,,блок 1,1,П,Проект изоляции и/или антикоррозионной защиты,,23ОД
